date,value,num_positions,num_signals,num_agents,weights
2023-09-08,1267697.0917990503,12,60,11,"{'MSFT': 0.08333333333333334, 'VOO': 0.08333333333333334, 'ADBE': 0.08333333333333334, 'TSLA': 0.08333333333333334, 'NFLX': 0.08333333333333334, 'VTI': 0.08333333333333334, 'NVDA': 0.08333333333333334, 'AAPL': 0.08333333333333334, 'GOOGL': 0.08333333333333334, 'CRM': 0.08333333333333334, 'SPY': 0.08333333333333334, 'QQQ': 0.08333333333333334}"
2023-09-11,1281256.7625159507,13,60,11,"{'PYPL': 0.07692307692307694, 'AMZN': 0.07692307692307694, 'VTI': 0.07692307692307694, 'NFLX': 0.07692307692307694, 'MSFT': 0.07692307692307694, 'SPY': 0.07692307692307694, 'ADBE': 0.07692307692307694, 'CRM': 0.07692307692307694, 'NVDA': 0.07692307692307694, 'META': 0.07692307692307694, 'VOO': 0.07692307692307694, 'AAPL': 0.07692307692307694, 'QQQ': 0.07692307692307694}"
2023-09-12,1265191.637900545,13,60,11,"{'SPY': 0.07692307692307694, 'TSLA': 0.07692307692307694, 'NFLX': 0.07692307692307694, 'AAPL': 0.07692307692307694, 'ADBE': 0.07692307692307694, 'PYPL': 0.07692307692307694, 'QQQ': 0.07692307692307694, 'NVDA': 0.07692307692307694, 'VTI': 0.07692307692307694, 'GOOGL': 0.07692307692307694, 'VOO': 0.07692307692307694, 'CRM': 0.07692307692307694, 'AMZN': 0.07692307692307694}"
2023-09-13,1266420.7242246943,14,60,11,"{'NVDA': 0.07142857142857144, 'NFLX': 0.07142857142857144, 'AAPL': 0.07142857142857144, 'VTI': 0.07142857142857144, 'TSLA': 0.07142857142857144, 'META': 0.07142857142857144, 'GOOGL': 0.07142857142857144, 'QQQ': 0.07142857142857144, 'MSFT': 0.07142857142857144, 'VOO': 0.07142857142857144, 'CRM': 0.07142857142857144, 'ADBE': 0.07142857142857144, 'SPY': 0.07142857142857144, 'PYPL': 0.07142857142857144}"
2023-09-14,1273100.8313338137,14,60,11,"{'GOOGL': 0.07142857142857144, 'MSFT': 0.07142857142857144, 'SPY': 0.07142857142857144, 'CRM': 0.07142857142857144, 'AMZN': 0.07142857142857144, 'NVDA': 0.07142857142857144, 'TSLA': 0.07142857142857144, 'AAPL': 0.07142857142857144, 'VOO': 0.07142857142857144, 'QQQ': 0.07142857142857144, 'NFLX': 0.07142857142857144, 'VTI': 0.07142857142857144, 'ADBE': 0.07142857142857144, 'PYPL': 0.07142857142857144}"
2023-09-15,1249304.7950847347,14,60,11,"{'NFLX': 0.07142857142857144, 'PYPL': 0.07142857142857144, 'ADBE': 0.07142857142857144, 'SPY': 0.07142857142857144, 'AMZN': 0.07142857142857144, 'CRM': 0.07142857142857144, 'AAPL': 0.07142857142857144, 'TSLA': 0.07142857142857144, 'QQQ': 0.07142857142857144, 'META': 0.07142857142857144, 'MSFT': 0.07142857142857144, 'VTI': 0.07142857142857144, 'GOOGL': 0.07142857142857144, 'NVDA': 0.07142857142857144}"
2023-09-18,1250110.1305752562,14,60,11,"{'VTI': 0.07142857142857144, 'VOO': 0.07142857142857144, 'CRM': 0.07142857142857144, 'ADBE': 0.07142857142857144, 'META': 0.07142857142857144, 'NVDA': 0.07142857142857144, 'QQQ': 0.07142857142857144, 'SPY': 0.07142857142857144, 'GOOGL': 0.07142857142857144, 'MSFT': 0.07142857142857144, 'AAPL': 0.07142857142857144, 'PYPL': 0.07142857142857144, 'AMZN': 0.07142857142857144, 'NFLX': 0.07142857142857144}"
2023-09-19,1250662.7642055382,14,60,11,"{'AAPL': 0.07142857142857144, 'MSFT': 0.07142857142857144, 'VOO': 0.07142857142857144, 'SPY': 0.07142857142857144, 'NFLX': 0.07142857142857144, 'QQQ': 0.07142857142857144, 'AMZN': 0.07142857142857144, 'TSLA': 0.07142857142857144, 'GOOGL': 0.07142857142857144, 'CRM': 0.07142857142857144, 'ADBE': 0.07142857142857144, 'VTI': 0.07142857142857144, 'META': 0.07142857142857144, 'NVDA': 0.07142857142857144}"
2023-09-20,1227938.4749942108,13,60,11,"{'NFLX': 0.07692307692307694, 'TSLA': 0.07692307692307694, 'NVDA': 0.07692307692307694, 'GOOGL': 0.07692307692307694, 'VOO': 0.07692307692307694, 'MSFT': 0.07692307692307694, 'META': 0.07692307692307694, 'PYPL': 0.07692307692307694, 'ADBE': 0.07692307692307694, 'CRM': 0.07692307692307694, 'QQQ': 0.07692307692307694, 'VTI': 0.07692307692307694, 'AMZN': 0.07692307692307694}"
2023-09-21,1200738.5708361191,12,60,11,"{'QQQ': 0.08333333333333334, 'MSFT': 0.08333333333333334, 'GOOGL': 0.08333333333333334, 'PYPL': 0.08333333333333334, 'SPY': 0.08333333333333334, 'VTI': 0.08333333333333334, 'CRM': 0.08333333333333334, 'AMZN': 0.08333333333333334, 'TSLA': 0.08333333333333334, 'NVDA': 0.08333333333333334, 'AAPL': 0.08333333333333334, 'VOO': 0.08333333333333334}"
2023-09-22,1194196.464489752,12,60,11,"{'GOOGL': 0.08333333333333334, 'AMZN': 0.08333333333333334, 'CRM': 0.08333333333333334, 'MSFT': 0.08333333333333334, 'SPY': 0.08333333333333334, 'TSLA': 0.08333333333333334, 'AAPL': 0.08333333333333334, 'NFLX': 0.08333333333333334, 'META': 0.08333333333333334, 'QQQ': 0.08333333333333334, 'VTI': 0.08333333333333334, 'VOO': 0.08333333333333334}"
2023-09-25,1202661.9005872176,12,60,11,"{'AMZN': 0.08333333333333334, 'ADBE': 0.08333333333333334, 'NFLX': 0.08333333333333334, 'AAPL': 0.08333333333333334, 'NVDA': 0.08333333333333334, 'TSLA': 0.08333333333333334, 'MSFT': 0.08333333333333334, 'SPY': 0.08333333333333334, 'VTI': 0.08333333333333334, 'META': 0.08333333333333334, 'GOOGL': 0.08333333333333334, 'QQQ': 0.08333333333333334}"
2023-09-26,1184117.9022464338,12,60,11,"{'VOO': 0.08333333333333334, 'NFLX': 0.08333333333333334, 'NVDA': 0.08333333333333334, 'VTI': 0.08333333333333334, 'META': 0.08333333333333334, 'PYPL': 0.08333333333333334, 'AAPL': 0.08333333333333334, 'GOOGL': 0.08333333333333334, 'ADBE': 0.08333333333333334, 'CRM': 0.08333333333333334, 'MSFT': 0.08333333333333334, 'AMZN': 0.08333333333333334}"
2023-09-27,1183561.1103971822,12,60,11,"{'QQQ': 0.08333333333333334, 'NFLX': 0.08333333333333334, 'CRM': 0.08333333333333334, 'VTI': 0.08333333333333334, 'AAPL': 0.08333333333333334, 'ADBE': 0.08333333333333334, 'GOOGL': 0.08333333333333334, 'SPY': 0.08333333333333334, 'TSLA': 0.08333333333333334, 'META': 0.08333333333333334, 'NVDA': 0.08333333333333334, 'VOO': 0.08333333333333334}"
2023-09-28,1191809.7298955263,12,60,11,"{'MSFT': 0.08333333333333334, 'NVDA': 0.08333333333333334, 'ADBE': 0.08333333333333334, 'CRM': 0.08333333333333334, 'AMZN': 0.08333333333333334, 'QQQ': 0.08333333333333334, 'AAPL': 0.08333333333333334, 'META': 0.08333333333333334, 'PYPL': 0.08333333333333334, 'SPY': 0.08333333333333334, 'VTI': 0.08333333333333334, 'VOO': 0.08333333333333334}"
2023-09-29,1193387.9234574765,12,60,11,"{'META': 0.08333333333333334, 'QQQ': 0.08333333333333334, 'AAPL': 0.08333333333333334, 'CRM': 0.08333333333333334, 'VTI': 0.08333333333333334, 'SPY': 0.08333333333333334, 'MSFT': 0.08333333333333334, 'PYPL': 0.08333333333333334, 'VOO': 0.08333333333333334, 'ADBE': 0.08333333333333334, 'NFLX': 0.08333333333333334, 'AMZN': 0.08333333333333334}"
2023-10-02,1209745.5906450932,12,60,11,"{'AMZN': 0.08333333333333334, 'VTI': 0.08333333333333334, 'CRM': 0.08333333333333334, 'MSFT': 0.08333333333333334, 'GOOGL': 0.08333333333333334, 'META': 0.08333333333333334, 'AAPL': 0.08333333333333334, 'NVDA': 0.08333333333333334, 'ADBE': 0.08333333333333334, 'VOO': 0.08333333333333334, 'PYPL': 0.08333333333333334, 'QQQ': 0.08333333333333334}"
2023-10-03,1187581.8654129105,12,60,11,"{'META': 0.08333333333333334, 'PYPL': 0.08333333333333334, 'TSLA': 0.08333333333333334, 'CRM': 0.08333333333333334, 'VTI': 0.08333333333333334, 'AAPL': 0.08333333333333334, 'MSFT': 0.08333333333333334, 'VOO': 0.08333333333333334, 'ADBE': 0.08333333333333334, 'NVDA': 0.08333333333333334, 'NFLX': 0.08333333333333334, 'SPY': 0.08333333333333334}"
2023-10-04,1202251.0427219218,12,60,11,"{'META': 0.08333333333333334, 'AMZN': 0.08333333333333334, 'VOO': 0.08333333333333334, 'MSFT': 0.08333333333333334, 'AAPL': 0.08333333333333334, 'PYPL': 0.08333333333333334, 'QQQ': 0.08333333333333334, 'VTI': 0.08333333333333334, 'GOOGL': 0.08333333333333334, 'SPY': 0.08333333333333334, 'CRM': 0.08333333333333334, 'NFLX': 0.08333333333333334}"
2023-10-05,1199330.8028695364,12,60,11,"{'NFLX': 0.08333333333333334, 'CRM': 0.08333333333333334, 'PYPL': 0.08333333333333334, 'SPY': 0.08333333333333334, 'TSLA': 0.08333333333333334, 'AAPL': 0.08333333333333334, 'ADBE': 0.08333333333333334, 'NVDA': 0.08333333333333334, 'QQQ': 0.08333333333333334, 'AMZN': 0.08333333333333334, 'VOO': 0.08333333333333334, 'GOOGL': 0.08333333333333334}"
2023-10-06,1218861.5500937777,12,60,11,"{'TSLA': 0.08333333333333334, 'NFLX': 0.08333333333333334, 'GOOGL': 0.08333333333333334, 'VOO': 0.08333333333333334, 'VTI': 0.08333333333333334, 'AAPL': 0.08333333333333334, 'META': 0.08333333333333334, 'QQQ': 0.08333333333333334, 'SPY': 0.08333333333333334, 'ADBE': 0.08333333333333334, 'NVDA': 0.08333333333333334, 'PYPL': 0.08333333333333334}"
2023-10-09,1224763.4244861382,12,60,11,"{'VTI': 0.08333333333333334, 'CRM': 0.08333333333333334, 'SPY': 0.08333333333333334, 'TSLA': 0.08333333333333334, 'NFLX': 0.08333333333333334, 'PYPL': 0.08333333333333334, 'VOO': 0.08333333333333334, 'QQQ': 0.08333333333333334, 'GOOGL': 0.08333333333333334, 'AMZN': 0.08333333333333334, 'ADBE': 0.08333333333333334, 'META': 0.08333333333333334}"
2023-10-10,1224563.3028536392,12,60,11,"{'PYPL': 0.08333333333333334, 'VTI': 0.08333333333333334, 'QQQ': 0.08333333333333334, 'NFLX': 0.08333333333333334, 'TSLA': 0.08333333333333334, 'SPY': 0.08333333333333334, 'GOOGL': 0.08333333333333334, 'CRM': 0.08333333333333334, 'MSFT': 0.08333333333333334, 'AMZN': 0.08333333333333334, 'AAPL': 0.08333333333333334, 'VOO': 0.08333333333333334}"
